,Person
766,"கந்தன்.
"
767,"இனியன்.
"
768,"அருண் கோயல்.
"
769,"சய்ப் அலி கான்.
"
770,"புருஸ் லீ.
"
771,"தீங்கரும்பு.
"
772,"சச்சின் ரமேஷ் தெண்டுல்கர்
"
773,"பிரேம் சோப்ரா.
"
774,"குணாலன்.
"
775,"சூசை.
"
776,"அன்பு.
"
777,"அஜய் ஜெடேஜா.
"
778,"பூவாத்தி.
"
779,"சஞ்ஜெய் தத்.
"
780,"நவ்ஜோத் சிங் சித்து.
"
781,"நிகில் சோப்ரா.
"
782,"மைக்கேல் ஆதர்டன்.
"
783,"சுடலை மாடன்.
"
784,"சேரன்.
"
785,"டான் பிராட்மேன்.
"
786,"கவிதா
"
787,"அஐய்
"
788,"கருணானிதி.
"
789,"நேசன்.
"
790,"அறிவொளி.
"
791,"சூடாமணி.
"
792,"காலிட் மசூத்.
"
793,"வேலு
"
794,"சத்யஜித் ராய்.
"
795,"இந்துமதி.
"
796,"கவி, கவிஞ்சன்.
"
797,"கண் விழி.
"
798,"பர்வேஷ் முஷ்ரப்.
"
799,"முல்லை.
"
800,"மலர்.
"
801,"இன்சொல்.
"
802,"கவிதா
"
803,"கிரிஜா பிரசாத் கொய்ராலா
"
804,"சிரஞ்சீவி.
"
805,"பாண்டியன்.
"
806,"யுஸ்ரா.
"
807,"பொற்கேழ்.
"
808,"மயில்.
"
809,"தேவநேசன்.
"
810,"சோனியா காந்தி.
"
811,"பூவாத்தி.
"
812,"கொன்கன சென் சர்மா.
"
813,"யுஸ்ரா.
"
814,"வெங்கட் பிரசாத்.
"
815,"வெண்மணி.
"
816,"செல்வா.
"
817,"ஆடம் பரோரி.
"
818,"மகேஷ் பூபதி.
"
819,"எம். எப். ஹஸ்சாய்ன்.
"
820,"பலிராம் பகட்.
"
821,"நிலவன்.
"
822,"குலாம் ஐசக் கான்.
"
823,"அங்கயர்கரசி.
"
824,"மணிமேகலை.
"
825,"இளங்கோ.
"
826,"ஹர்ஸ்சில்லே ஜிப்ஸ்.
"
827,"தேவ் ஆனந்த்.
"
828,"இனியாள்.
"
829,"ரமீஜ் ராஜா.
"
830,"வி.வி.எஸ். லக்ஷ்மன்.
"
831,"மொகமத் அலிஜின்னா.
"
832,"வெற்றி.
"
833,"காமாட்சி.
"
834,"சூசைதாசன்.
"
835,"வாஸிம் அக்ரம்.
"
836,"மணி.
"
837,"யாழினி
"
838,"செல்லம்மா.
"
839,"அம்ரீஸ் பூரி.
"
840,"கமுதவல்லி.
"
841,"சூர்யா கன்ட் திருபதி நிரலா
"
842,"மொசின் கான்.
"
843,"ராஜிவ் காந்தி.
"
844,"மன்மோகன் சிங்.
"
845,"மாசிலன்.
"
846,"யேசுராசா.
"
847,"லியோநர்டோ டி காப்ரியோ
"
848,"கமுதவல்லி.
"
849,"வெற்றி.
"
850,"தேவநேசன்.
"
851,"சனத் ஜெயசூரியா.
"
852,"பெனாஜிர் பூட்டோ.
"
853,"கனேஷ் வாசுதேவ் மவலங்கர்.
"
854,"அபே குருதிலா.
"
855,"விஷ்ணு சக்ஹரம் கந்தேகர்
"
856,"தேவநேசன்.
"
857,"பிரதிபா படேல்.
"
858,"குமரன்.
"
859,"ஜான்டி ரோட்ஸ்.
"
860,"யேசுராசா.
"
861,"கிரக் சாப்பல்.
"
862,"வஞ்சு.
"
863,"தங்கம்.
"
864,"மமுட்டி.
"
865,"வாசுகி.
"
866,"மாதவி.
"
867,"ஹரிஷ் பிமானி.
"
868,"ரமேஷ் ராகவ்.
"
869,"இனிமை.
"
870,"ஆனந்தன்.
"
871,"சுன்கி பாண்டே.
"
872,"துல்சிகிரி.
"
873,"பன்டிட் சிவ் குமார் சர்மா.
"
874,"பார்வதி.
"
875,"விஷ்ணு சக்ஹரம் கந்தேகர்
"
876,"முஷ்தாக் ஹக்மத்.
"
877,"கண்ணம்மா.
"
878,"பொன்னுமணி.
"
879,"சோனியா காந்தி.
"
880,"திருமகள்.
"
881,"கபில்தேவ்.
"
882,"பிஷன் சிங் பெடி.
"
883,"மணிக்கொடி.
"
884,"சிரஞ்சீவி.
"
885,"டோனி பிலேர்.
"
886,"ஆலன் டோனால்ட்.
"
887,"பம்கரி இலக்ஷ்மண்.
"
888,"ஸ்டீபன் ப்பிலமிங்.
"
889,"சர்வப்பள்ளி ராதாகிருஷ்ணன்
"
890,"செழியன்.
"
891,"சுனில் கவாஸ்கர்.
"
892,"பிரபுதேவா.
"
893,"குமார் கௌரவ்.
"
894,"சவ்திரி சுஜாத் ஹுஸ்சன்.
"
895,"அமர்த்யா.
"
896,"சுப்ரமணியன்.
"
897,"பிஷன் சிங் பெடி.
"
898,"குர்தயால் சிங் தில்லோன்
"
899,"ஜித்தேந்திரா.
"
900,"ரிஷி கபூர்.
"
901,"மொசின் கான்.
"
902,"வாஸிம் அக்ரம்.
"
903,"தமிழ்.
"
904,"கபில்தேவ்.
"
905,"கவிதா.
"
906,"ரவி ஷாஸ்திரி.
"
907,"அருண் கோயல்.
"
908,"அக்சய் கான்னா.
"
909,"மன்மோகன் சிங்.
"
910,"அமிதாப் பச்சன்.
"
911,"வைகோ.
"
912,"சிவகாமி.
"
913,"கிரிஷ் கர்நாடிக்.
"
914,"நேசன்.
"
915,"ஹுல்பிகர் அலி பூட்டோ.
"
916,"மரியதாசன்.
"
917,"உதயணன்.
"
918,"ஜான்னி லிவர்.
"
919,"அகஹா மொகமத் யஹய கான் .
"
920,"கணிமொழி.
"
921,"துல்சிகிரி.
"
922,"இளையராஜா.
"
923,"சூர்யா பஹதுர் தபா.
"
924,"கலா
"
925,"ஆசிப் மசூத் கரிம்.
"
926,"நயன்.
"
927,"குர்தயால் சிங் தில்லோன்
"
928,"சூர்யா கன்ட் திருபதி நிரலா
"
929,"வைகோ.
"
930,"கொன்கன சென் சர்மா.
"
931,"பலிராம் பகட்.
"
932,"பாப்பி டியோல்.
"
933,"ஓவ்யா, ஓவியா.
"
934,"நேசமணி.
"
935,"பாண்டியன்.
"
936,"அரவிந் தி சில்வா.
"
937,"ஹர்ஸ்சில்லே ஜிப்ஸ்.
"
938,"தமிழினி.
"
939,"சஞ்ஜெய் தத்.
"
940,"குலாம் ஐசக் கான்.
"
941,"மல்லிக்கார்ஜுன் மன்சூர்.
"
942,"பாப்பி டியோல்.
"
943,"வெண்ணிலா.
"
944,"துல்சிகிரி.
"
945,"சுபாஷ் சந்திர போஸ்.
"
946,"உதித் நாராயன்.
"
947,"சித்ரபதி.
"
948,"மார்கிரேட் தாட்ச்சர்.
"
949,"அன்னம்மா.
"
950,"மருதா.
"
951,"வசுதரா ராஜே சிந்தியா.
"
952,"கனேஷ் வாசுதேவ் மவலங்கர்.
"
953,"கமுதவல்லி.
"
954,"யேசுதாசன்.
"
955,"கொன்கன சென் சர்மா.
"
956,"தேவஷீஷ் மொகந்தி.
"
957,"ஆனந்தி.
"
958,"திலிப் வெங்சர்கர்.
"
959,"டோனி பிலேர்.
"
960,"மயிலன்.
"
961,"யோவான்.
"
962,"அபே குருதிலா.
"
963,"சர்வேஷ்வர் தயால் சாக்சேனா.
"
964,"ஸ்டீபன் ப்பிலமிங்.
"
965,"ரிக்கி பாண்டிங்.
"
966,"சமிந்த வாஸ்.
"
967,"செந்தில், செந்தூர்.
"
968,"மமுட்டி.
"
969,"ஆனந்தி.
"
970,"ஹமேஷ் ரெஷாமியா.
"
971,"அகத்தியன்.
"
972,"ஜகீர் அப்பாஸ்.
"
973,"இன்பசெல்வன்.
"
974,"ஆனந்தன்.
"
975,"ஆஷிஸ் ஆனந் கபூர்.
"
976,"சிரினிவாச ராவ் கொண்டாமணி.
"
977,"மாறன்.
"
978,"ஓவ்யா, ஓவியா.
"
979,"மாசிலா.
"
980,"பென் கிங்ஸ்லி.
"
981,"கனேஷ் வாசுதேவ் மவலங்கர்.
"
982,"முகில்.
"
983,"முத்தையா முரலிதரன்.
"
984,"அன்னம்.
"
985,"சந்திப் படேல்.
"
986,"பூங்குழலி.
"
987,"கபிர் பேடி.
"
988,"தீங்கரும்பு.
"
989,"யேசுதாஸ்.
"
990,"வசீகரன்.
"
991,"ராபின் சிங்.
"
992,"பொன்.
"
993,"மொகமத் அசாருதின்.
"
994,"வெங்கய்யா நாய்டு.
"
995,"அலி.
"
996,"இனியன்.
"
997,"நானா பட்கர்.
"
998,"ஆல்பிரட் எல்.எ. கோர்.
"
999,"மனோகர் ஜோஷி.
"
1000,"சடகோபன் ரமேஷ்.
"
1001,"மர்லியா.
"
1002,"ஏன்டிஃபிளவர்.
"
1003,"கருப்பம்மா.
"
1004,"கரிஸ்மா கபூர்.
"
1005,"கதிர்.
"
1006,"தேன்மொழி.
"
1007,"யேசுராசா.
"
1008,"ஆடம் பரோரி.
"
1009,"சர்ப்பராஜ் நவாஜ்.
"
1010,"அமிழ்தினி.
"
1011,"கருணானிதி.
"
1012,"மலர்வேந்தன்.
"
1013,"திலீபன்.
"
1014,"ஞாலம்.
"
1015,"மருதம்.
"
1016,"ஆதி.
"
1017,"சந்தியா ராணி மிர்துல்.
"
1018,"உதயணன்.
"
1019,"கிருபா.
"
1020,"இனியாள்.
"
1021,"ராபின் சிங்.
"
1022,"இளங்கோ.
"
1023,"ராபின் சிங்.
"
1024,"வாசுகி.
"
1025,"சூர்யா கன்ட் திருபதி நிரலா
"
1026,"வேலுப்பிள்ளை.
"
1027,"தையல்நாயகி.
"
1028,"ஷம்மி கபூர்.
"
1029,"மகிந்தர் சிங் .
"
1030,"சலிம் ஜப்பாரி.
"
1031,"வடிவு.
"
1032,"பொன்னுமணி.
"
1033,"ஜாக்கு காலிஸ்.
"
1034,"சரத் பாபு.
"
1035,"யேசுராசா.
"
1036,"கலாமதி.
"
1037,"மலர்விழி.
"
1038,"ஆடம் பரோரி.
"
1039,"வாகர் யூனஸ்.
"
1040,"சிரிகாந்த்.
"
1041,"கிரிஜா பிரசாத் கொய்ராலா
"
1042,"அகஹா மொகமத் யஹய கான் .
"
1043,"மணி.
"
1044,"அக்சய் கான்னா.
"
1045,"வசீகரி.
"
1046,"முல்லை.
"
1047,"நயன்.
"
1048,"இனியன்.
"
1049,"பென் கிங்ஸ்லி.
"
1050,"சிவகாமி.
"
1051,"கிரிஷ் கர்நாடிக்.
"
1052,"வசீகரன்.
"
1053,"மல்லன், மல்லையா.
"
1054,"அழகு.
"
1055,"சலிம் ஜப்பாரி.
"
1056,"அரவிந் தி சில்வா.
"
1057,"அக்ரம் கான்.
"
1058,"சரத் பாபு.
"
1059,"அருள்.
"
1060,"தேன்மொழி.
"
1061,"ஜான்னி வாக்கர்.
"
1062,"ஸ்டீபன் ப்பிலமிங்.
"
1063,"இறைகுமாரன்.
"
1064,"ஜான்னி லிவர்.
"
1065,"சாதத் அலி மன்டோ.
"
1066,"பால்நிலா.
"
1067,"புருஸ் லீ.
"
1068,"நேசமணி.
"
1069,"குர்தயால் சிங் தில்லோன்
"
1070,"ஆனந்தி.
"
1071,"திரிபுவன் பீர் பிக்ரம் ஷா.
"
1072,"மயூரன்.
"
1073,"வசீகரன்.
"
1074,"கிரக் சாப்பல்.
"
1075,"பேகன்.
"
1076,"சுன்கி பாண்டே.
"
1077,"ஹர்பஜன் சிங்.
"
1078,"பூவாத்தி.
"
1079,"மாண்.
"
1080,"வாணி.
"
1081,"வேலு
"
1082,"இராவணன்.
"
1083,"அன்பரசி.
"
1084,"தேவ்கன்ட் பருவா.
"
1085,"செல்வமணி.
"
1086,"அரவிந் தி சில்வா.
"
